Moeda; DataCotacao; ValorCotacao
PGK; 25-10-2002; 4,785435855
PGK; 28-10-2002; 7,88739562
PGK; 29-10-2002; 4,391635954
PGK; 30-10-2002; 4,011056066
PGK; 31-10-2002; 4,068872392
PGK; 01-11-2002; 3,209693432
PGK; 04-11-2002; 5,656920254
PGK; 05-11-2002; 5,268669963
PGK; 06-11-2002; 7,88563031
PGK; 07-11-2002; 5,740620852
PGK; 08-11-2002; 6,87053448
PGK; 11-11-2002; 4,958637834
PGK; 12-11-2002; 7,573295057
PGK; 13-11-2002; 5,154921532
PGK; 14-11-2002; 7,945747674
PGK; 15-11-2002; 5,528652549
PGK; 18-11-2002; 3,226288021
PGK; 19-11-2002; 6,856831312
PGK; 20-11-2002; 3,607352316
PGK; 21-11-2002; 3,991836667
PGK; 22-11-2002; 4,242741525
PGK; 25-11-2002; 2,33945322
PGK; 26-11-2002; 2,313539326
PGK; 27-11-2002; 5,161117435
PGK; 28-11-2002; 3,621373832
PGK; 29-11-2002; 4,294132471
PGK; 02-12-2002; 4,927773058
PGK; 03-12-2002; 1,633601785
PGK; 04-12-2002; 3,008364141
PGK; 05-12-2002; 6,469831467
PGK; 06-12-2002; 6,140666306
PGK; 09-12-2002; 4,524951339
PGK; 10-12-2002; 4,494227588
PGK; 11-12-2002; 1,282504797
PGK; 12-12-2002; 4,641855299
PGK; 13-12-2002; 5,953757405
PGK; 16-12-2002; 4,160690248
PGK; 17-12-2002; 6,174474239
PGK; 18-12-2002; 1,041874707
PGK; 19-12-2002; 6,27591598
PGK; 20-12-2002; 1,377564132
PGK; 23-12-2002; 7,723803759
PGK; 24-12-2002; 4,544032633
PGK; 25-12-2002; 1,069002748
PGK; 26-12-2002; 2,84962219
PGK; 27-12-2002; 5,503674507
PGK; 30-12-2002; 6,366285622
PGK; 31-12-2002; 4,866648078
PGK; 01-01-2003; 7,413473308
PGK; 02-01-2003; 1,691759825
PGK; 03-01-2003; 3,913113654
PGK; 06-01-2003; 6,64291203
PGK; 07-01-2003; 6,584437311
PGK; 08-01-2003; 6,429600239
PGK; 09-01-2003; 5,697395146
PGK; 10-01-2003; 4,04665935
PGK; 13-01-2003; 7,85341996
PGK; 14-01-2003; 2,931978464
PGK; 15-01-2003; 3,012281954
PGK; 16-01-2003; 4,385934472
PGK; 17-01-2003; 3,733787954
PGK; 20-01-2003; 5,346294403
PGK; 21-01-2003; 6,353074372
PGK; 22-01-2003; 6,362336516
PGK; 23-01-2003; 5,55824393
PGK; 24-01-2003; 6,361940145
PGK; 27-01-2003; 6,589096129
PGK; 28-01-2003; 4,555394292
PGK; 29-01-2003; 2,025701463
PGK; 30-01-2003; 3,569674969
PGK; 31-01-2003; 7,885569394
PGK; 03-02-2003; 2,656941295
PGK; 04-02-2003; 3,498160064
PGK; 05-02-2003; 6,571000338
PGK; 06-02-2003; 6,375489771
PGK; 07-02-2003; 7,455490708
PGK; 10-02-2003; 4,047580183
PGK; 11-02-2003; 3,837534904
PGK; 12-02-2003; 5,581501305
PGK; 13-02-2003; 3,570610404
PGK; 14-02-2003; 1,252758205
PGK; 17-02-2003; 1,320389509
PGK; 18-02-2003; 5,587771475
PGK; 19-02-2003; 6,93729794
PGK; 20-02-2003; 3,746201456
PGK; 21-02-2003; 6,809542179
PGK; 24-02-2003; 7,9618662
PGK; 25-02-2003; 1,040355563
PGK; 26-02-2003; 5,511003196
PGK; 27-02-2003; 2,043213129
PGK; 28-02-2003; 1,426624835
PGK; 03-03-2003; 7,898765206
PGK; 04-03-2003; 3,927717626
PGK; 05-03-2003; 7,567239761
PGK; 06-03-2003; 5,282035172
PGK; 07-03-2003; 6,800063491
PGK; 10-03-2003; 5,571234882
PGK; 11-03-2003; 2,344451666
PGK; 12-03-2003; 2,577108443
PGK; 13-03-2003; 1,784716725
PGK; 14-03-2003; 5,757656038
PGK; 17-03-2003; 6,11404562
PGK; 18-03-2003; 1,031754315
PGK; 19-03-2003; 6,880495906
PGK; 20-03-2003; 4,841168106
PGK; 21-03-2003; 2,500960588
PGK; 24-03-2003; 4,708655894
PGK; 25-03-2003; 5,086851716
PGK; 26-03-2003; 5,260919034
PGK; 27-03-2003; 3,875252724
PGK; 28-03-2003; 1,435144722
PGK; 31-03-2003; 7,109289527
PGK; 01-04-2003; 3,337892711
PGK; 02-04-2003; 5,961470366
PGK; 03-04-2003; 7,975075781
PGK; 04-04-2003; 6,843744397
PGK; 07-04-2003; 3,82178396
PGK; 08-04-2003; 7,198029041
PGK; 09-04-2003; 4,950702488
PGK; 10-04-2003; 1,610956073
PGK; 11-04-2003; 1,187873542
PGK; 14-04-2003; 1,846586466
PGK; 15-04-2003; 6,514551699
PGK; 16-04-2003; 7,140843987
PGK; 17-04-2003; 4,683903158
PGK; 18-04-2003; 2,851417542
PGK; 21-04-2003; 5,771298707
PGK; 22-04-2003; 4,306882262
PGK; 23-04-2003; 2,126950443
PGK; 24-04-2003; 3,448789358
PGK; 25-04-2003; 5,949642241
PGK; 28-04-2003; 6,610474706
PGK; 29-04-2003; 2,450303972
PGK; 30-04-2003; 3,526336193
PGK; 01-05-2003; 4,324179471
PGK; 02-05-2003; 3,415329814
PGK; 05-05-2003; 3,000338256
PGK; 06-05-2003; 2,732434511
PGK; 07-05-2003; 5,887281001
PGK; 08-05-2003; 2,931835771
PGK; 09-05-2003; 7,583388746
PGK; 12-05-2003; 2,335577965
PGK; 13-05-2003; 3,770965874
PGK; 14-05-2003; 6,951435447
PGK; 15-05-2003; 4,262626827
PGK; 16-05-2003; 1,833752394
PGK; 19-05-2003; 3,418776572
PGK; 20-05-2003; 1,331001401
PGK; 21-05-2003; 7,904934824
PGK; 22-05-2003; 4,313810825
PGK; 23-05-2003; 6,507654011
PGK; 26-05-2003; 4,227210879
PGK; 27-05-2003; 6,477780998
PGK; 28-05-2003; 2,560848475
PGK; 29-05-2003; 3,619812548
PGK; 30-05-2003; 4,080920815
PGK; 02-06-2003; 7,096094549
PGK; 03-06-2003; 1,917577744
PGK; 04-06-2003; 3,664614975
PGK; 05-06-2003; 4,35154283
PGK; 06-06-2003; 6,819140613
PGK; 09-06-2003; 2,893703222
PGK; 10-06-2003; 2,050447524
PGK; 11-06-2003; 7,001418233
PGK; 12-06-2003; 7,197395265
PGK; 13-06-2003; 6,525296688
PGK; 16-06-2003; 6,606594861
PGK; 17-06-2003; 4,730193019
PGK; 18-06-2003; 2,569420516
PGK; 19-06-2003; 7,484172106
PGK; 20-06-2003; 2,255115092
PGK; 23-06-2003; 2,959192872
PGK; 24-06-2003; 5,108739316
PGK; 25-06-2003; 2,937260628
PGK; 26-06-2003; 1,43271476
PGK; 27-06-2003; 1,565798163
PGK; 30-06-2003; 1,620710552
PGK; 01-07-2003; 3,155985594
PGK; 02-07-2003; 5,262623847
PGK; 03-07-2003; 6,367818952
PGK; 04-07-2003; 3,089404047
PGK; 07-07-2003; 1,875637531
PGK; 08-07-2003; 1,476470768
PGK; 09-07-2003; 7,357869983
PGK; 10-07-2003; 4,974475563
PGK; 11-07-2003; 4,404749155
PGK; 14-07-2003; 6,086157382
PGK; 15-07-2003; 7,68774569
PGK; 16-07-2003; 5,258041799
PGK; 17-07-2003; 1,484470367
PGK; 18-07-2003; 1,805733979
PGK; 21-07-2003; 5,402795196
PGK; 22-07-2003; 3,241555393
PGK; 23-07-2003; 7,897943258
PGK; 24-07-2003; 4,223274291
PGK; 25-07-2003; 4,926297307
PGK; 28-07-2003; 7,092679918
PGK; 29-07-2003; 4,829677105
PGK; 30-07-2003; 3,722750485
PGK; 31-07-2003; 2,293835521
PGK; 01-08-2003; 1,142164886
PGK; 04-08-2003; 2,974923372
PGK; 05-08-2003; 7,155908167
PGK; 06-08-2003; 7,13767302
PGK; 07-08-2003; 5,930720747
PGK; 08-08-2003; 2,399050713
PGK; 11-08-2003; 4,264141381
PGK; 12-08-2003; 3,421127677
PGK; 13-08-2003; 7,005893886
PGK; 14-08-2003; 3,146919966
PGK; 15-08-2003; 5,850367606
PGK; 18-08-2003; 2,922947049
PGK; 19-08-2003; 4,468941629
PGK; 20-08-2003; 3,602259159
PGK; 21-08-2003; 6,70090276
PGK; 22-08-2003; 2,471683383
PGK; 25-08-2003; 1,271707237
PGK; 26-08-2003; 7,597038507
PGK; 27-08-2003; 6,257336199
PGK; 28-08-2003; 5,930068612
PGK; 29-08-2003; 7,263494909
PGK; 01-09-2003; 5,270845413
PGK; 02-09-2003; 3,038405716
PGK; 03-09-2003; 5,929389358
PGK; 04-09-2003; 2,987944782
PGK; 05-09-2003; 4,680259466
PGK; 08-09-2003; 4,811872542
PGK; 09-09-2003; 2,353861928
PGK; 10-09-2003; 3,22990793
PGK; 11-09-2003; 2,158227444
PGK; 12-09-2003; 5,516396344
PGK; 15-09-2003; 1,575007319
PGK; 16-09-2003; 3,312321365
PGK; 17-09-2003; 3,423438311
PGK; 18-09-2003; 5,933410227
PGK; 19-09-2003; 3,436026216
PGK; 22-09-2003; 4,143083036
PGK; 23-09-2003; 4,439698219
PGK; 24-09-2003; 1,108995736
PGK; 25-09-2003; 3,986173987
PGK; 26-09-2003; 4,01192683
PGK; 29-09-2003; 2,02530551
PGK; 30-09-2003; 4,525757849
PGK; 01-10-2003; 6,965135694
PGK; 02-10-2003; 6,137297571
PGK; 03-10-2003; 6,212425709
PGK; 06-10-2003; 4,024699986
PGK; 07-10-2003; 2,03740108
PGK; 08-10-2003; 6,96322602
PGK; 09-10-2003; 5,356466532
PGK; 10-10-2003; 3,477099001
PGK; 13-10-2003; 7,776639581
PGK; 14-10-2003; 7,206203878
PGK; 15-10-2003; 2,995452881
PGK; 16-10-2003; 3,206380188
PGK; 17-10-2003; 4,400075316
PGK; 20-10-2003; 3,65205878
PGK; 21-10-2003; 7,459401846
PGK; 22-10-2003; 3,159992278
PGK; 23-10-2003; 1,252862096
PGK; 24-10-2003; 3,702829301
PGK; 27-10-2003; 2,229697704
PGK; 28-10-2003; 7,831282437
PGK; 29-10-2003; 1,042458415
PGK; 30-10-2003; 6,673639953
PGK; 31-10-2003; 2,048466921
PGK; 03-11-2003; 4,931371272
PGK; 04-11-2003; 7,823002458
PGK; 05-11-2003; 7,839576185
PGK; 06-11-2003; 5,777953148
PGK; 07-11-2003; 1,811027825
PGK; 10-11-2003; 1,729687095
PGK; 11-11-2003; 4,232559383
PGK; 12-11-2003; 7,009892225
PGK; 13-11-2003; 7,632544577
PGK; 14-11-2003; 6,463134885
PGK; 17-11-2003; 2,188221872
PGK; 18-11-2003; 6,42488718
PGK; 19-11-2003; 3,291612446
PGK; 20-11-2003; 4,523773074
PGK; 21-11-2003; 5,642781913
PGK; 24-11-2003; 4,901783228
PGK; 25-11-2003; 4,089195788
PGK; 26-11-2003; 1,196208596
PGK; 27-11-2003; 6,179918706
PGK; 28-11-2003; 5,37704277
PGK; 01-12-2003; 5,153407395
PGK; 02-12-2003; 6,283603072
PGK; 03-12-2003; 2,827647388
PGK; 04-12-2003; 2,454120398
PGK; 05-12-2003; 5,611383498
PGK; 08-12-2003; 3,592047811
PGK; 09-12-2003; 2,605194032
PGK; 10-12-2003; 1,762837887
PGK; 11-12-2003; 6,511158764
PGK; 12-12-2003; 6,164938807
PGK; 15-12-2003; 1,819870651
PGK; 16-12-2003; 6,068759203
PGK; 17-12-2003; 3,4935413
PGK; 18-12-2003; 1,267351747
PGK; 19-12-2003; 4,113950193
PGK; 22-12-2003; 3,132565498
PGK; 23-12-2003; 2,213987648
PGK; 24-12-2003; 2,120416999
PGK; 25-12-2003; 5,261541545
PGK; 26-12-2003; 4,319430113
PGK; 29-12-2003; 7,514477789
PGK; 30-12-2003; 3,385694623
PGK; 31-12-2003; 7,715464532
PGK; 01-01-2004; 7,958393574
PGK; 02-01-2004; 7,345390141
PGK; 05-01-2004; 1,399549365
PGK; 06-01-2004; 1,904124916
PGK; 07-01-2004; 6,451738596
PGK; 08-01-2004; 7,437376559
PGK; 09-01-2004; 2,157525659
PGK; 12-01-2004; 5,278389394
PGK; 13-01-2004; 2,134365082
PGK; 14-01-2004; 4,723237336
PGK; 15-01-2004; 3,048722625
PGK; 16-01-2004; 5,108460605
PGK; 19-01-2004; 3,883165121
PGK; 20-01-2004; 4,509796202
PGK; 21-01-2004; 4,340169072
PGK; 22-01-2004; 1,030752122
PGK; 23-01-2004; 4,476397991
PGK; 26-01-2004; 4,399775326
PGK; 27-01-2004; 1,411198497
PGK; 28-01-2004; 7,344763458
PGK; 29-01-2004; 1,703065157
PGK; 30-01-2004; 7,963670313
PGK; 02-02-2004; 6,737824082
PGK; 03-02-2004; 1,05995506
PGK; 04-02-2004; 7,222285271
PGK; 05-02-2004; 5,161625206
PGK; 06-02-2004; 3,6271137
PGK; 09-02-2004; 4,692623317
PGK; 10-02-2004; 1,172669172
PGK; 11-02-2004; 3,515307486
PGK; 12-02-2004; 6,701564908
PGK; 13-02-2004; 2,812775552
PGK; 16-02-2004; 7,531694889
PGK; 17-02-2004; 5,02978307
PGK; 18-02-2004; 5,133479953
PGK; 19-02-2004; 7,341005027
PGK; 20-02-2004; 3,225082636
PGK; 23-02-2004; 5,865391314
PGK; 24-02-2004; 5,629340768
PGK; 25-02-2004; 5,595365942
PGK; 26-02-2004; 3,986169815
PGK; 27-02-2004; 4,759620011
PGK; 01-03-2004; 7,164183974
PGK; 02-03-2004; 1,088248432
PGK; 03-03-2004; 4,965286016
PGK; 04-03-2004; 6,198980391
PGK; 05-03-2004; 5,465975881
PGK; 08-03-2004; 7,073253572
PGK; 09-03-2004; 7,089128017
PGK; 10-03-2004; 4,340882123
PGK; 11-03-2004; 6,249987483
PGK; 12-03-2004; 6,842068374
PGK; 15-03-2004; 3,170134783
PGK; 16-03-2004; 3,685508311
PGK; 17-03-2004; 5,203169465
PGK; 18-03-2004; 6,771340787
PGK; 19-03-2004; 7,765862465
PGK; 22-03-2004; 6,497690499
PGK; 23-03-2004; 4,718527198
PGK; 24-03-2004; 7,119554698
PGK; 25-03-2004; 4,788359404
PGK; 26-03-2004; 1,978783667
PGK; 29-03-2004; 4,37949574
PGK; 30-03-2004; 2,573904932
PGK; 31-03-2004; 1,863541126
PGK; 01-04-2004; 6,188541234
PGK; 02-04-2004; 7,194314837
PGK; 05-04-2004; 5,547172248
PGK; 06-04-2004; 2,440565348
PGK; 07-04-2004; 5,716990054
PGK; 08-04-2004; 6,580403924
PGK; 09-04-2004; 1,224598348
PGK; 12-04-2004; 7,65120697
PGK; 13-04-2004; 1,10630542
PGK; 14-04-2004; 3,098737121
PGK; 15-04-2004; 2,360760868
PGK; 16-04-2004; 5,919233084
PGK; 19-04-2004; 3,022686064
PGK; 20-04-2004; 1,938218236
PGK; 21-04-2004; 7,826448381
PGK; 22-04-2004; 6,319777966
PGK; 23-04-2004; 2,178229153
PGK; 26-04-2004; 5,150055766
PGK; 27-04-2004; 4,9055354
PGK; 28-04-2004; 3,688718081
PGK; 29-04-2004; 4,002805293
PGK; 30-04-2004; 5,632137895
PGK; 03-05-2004; 1,341857374
PGK; 04-05-2004; 1,482047081
PGK; 05-05-2004; 2,065933526
PGK; 06-05-2004; 3,863407493
PGK; 07-05-2004; 3,136085689
PGK; 10-05-2004; 1,385250807
PGK; 11-05-2004; 2,248656332
PGK; 12-05-2004; 5,388237119
PGK; 13-05-2004; 1,09260267
PGK; 14-05-2004; 1,672682285
PGK; 17-05-2004; 6,665414631
PGK; 18-05-2004; 6,050804019
PGK; 19-05-2004; 1,116376579
PGK; 20-05-2004; 4,316936731
PGK; 21-05-2004; 6,335922778
PGK; 24-05-2004; 6,979465127
PGK; 25-05-2004; 7,259836614
PGK; 26-05-2004; 2,848226547
PGK; 27-05-2004; 3,607043564
PGK; 28-05-2004; 3,321132064
PGK; 31-05-2004; 6,519747913
PGK; 01-06-2004; 6,963756323
PGK; 02-06-2004; 1,324663222
PGK; 03-06-2004; 2,725646138
PGK; 04-06-2004; 4,384086549
PGK; 07-06-2004; 5,887097836
PGK; 08-06-2004; 7,755566418
PGK; 09-06-2004; 3,580153346
PGK; 10-06-2004; 6,128914535
PGK; 11-06-2004; 3,47756505
PGK; 14-06-2004; 1,259311259
PGK; 15-06-2004; 2,993479371
PGK; 16-06-2004; 6,865254819
PGK; 17-06-2004; 6,089589119
PGK; 18-06-2004; 1,710104287
PGK; 21-06-2004; 6,530504584
PGK; 22-06-2004; 4,335966289
PGK; 23-06-2004; 5,182093382
PGK; 24-06-2004; 3,668675482
PGK; 25-06-2004; 4,696539044
PGK; 28-06-2004; 6,462618768
PGK; 29-06-2004; 3,677868366
PGK; 30-06-2004; 2,304153264
PGK; 01-07-2004; 7,171697497
PGK; 02-07-2004; 5,642368019
PGK; 05-07-2004; 2,072946787
PGK; 06-07-2004; 7,065939486
PGK; 07-07-2004; 1,795274377
PGK; 08-07-2004; 3,794830739
PGK; 09-07-2004; 7,295978546
PGK; 12-07-2004; 1,105584443
PGK; 13-07-2004; 6,300118804
PGK; 14-07-2004; 4,158959568
PGK; 15-07-2004; 1,317605734
PGK; 16-07-2004; 7,448661864
PGK; 19-07-2004; 2,797009587
PGK; 20-07-2004; 4,839918077
PGK; 21-07-2004; 2,509837627
PGK; 22-07-2004; 2,916643918
PGK; 23-07-2004; 7,009030223
PGK; 26-07-2004; 1,10595578
PGK; 27-07-2004; 2,755425692
PGK; 28-07-2004; 1,798776209
PGK; 29-07-2004; 6,255943894
PGK; 30-07-2004; 3,435283124
PGK; 02-08-2004; 4,307238579
PGK; 03-08-2004; 1,273952782
PGK; 04-08-2004; 4,188568473
PGK; 05-08-2004; 1,312946498
PGK; 06-08-2004; 2,397637129
PGK; 09-08-2004; 5,582591116
PGK; 10-08-2004; 4,273151517
PGK; 11-08-2004; 5,777703226
PGK; 12-08-2004; 4,597849369
PGK; 13-08-2004; 2,94850713
PGK; 16-08-2004; 2,025745273
PGK; 17-08-2004; 2,718896568
PGK; 18-08-2004; 2,927345514
PGK; 19-08-2004; 7,250790179
PGK; 20-08-2004; 6,996581674
PGK; 23-08-2004; 5,923330724
PGK; 24-08-2004; 3,713212967
PGK; 25-08-2004; 3,445678055
PGK; 26-08-2004; 3,504447341
PGK; 27-08-2004; 6,872145832
PGK; 30-08-2004; 3,199531317
PGK; 31-08-2004; 6,73843199
PGK; 01-09-2004; 4,121058583
PGK; 02-09-2004; 3,287692964
PGK; 03-09-2004; 6,906747341
PGK; 06-09-2004; 4,505211651
PGK; 07-09-2004; 6,905436397
PGK; 08-09-2004; 1,430409133
PGK; 09-09-2004; 1,741050005
PGK; 10-09-2004; 4,964950144
PGK; 13-09-2004; 3,388281465
PGK; 14-09-2004; 6,145692289
PGK; 15-09-2004; 6,853745461
PGK; 16-09-2004; 3,601229012
PGK; 17-09-2004; 2,306349158
PGK; 20-09-2004; 5,660776317
PGK; 21-09-2004; 7,250632048
PGK; 22-09-2004; 7,334153235
PGK; 23-09-2004; 6,086824536
PGK; 24-09-2004; 7,131606042
PGK; 27-09-2004; 1,151375294
PGK; 28-09-2004; 4,442226231
PGK; 29-09-2004; 3,081697345
PGK; 30-09-2004; 3,939712226
PGK; 01-10-2004; 7,098882914
PGK; 04-10-2004; 6,234224856
PGK; 05-10-2004; 3,552137017
PGK; 06-10-2004; 7,739086568
PGK; 07-10-2004; 2,81867981
PGK; 08-10-2004; 6,471074402
PGK; 11-10-2004; 7,402867675
PGK; 12-10-2004; 5,253056705
PGK; 13-10-2004; 5,828283072
PGK; 14-10-2004; 5,537723601
PGK; 15-10-2004; 1,666543126
PGK; 18-10-2004; 7,821161211
PGK; 19-10-2004; 1,796576977
PGK; 20-10-2004; 1,365019619
PGK; 21-10-2004; 1,738121867
PGK; 22-10-2004; 4,696024597
PGK; 25-10-2004; 7,65318799
PGK; 26-10-2004; 3,101583064
PGK; 27-10-2004; 3,359242082
PGK; 28-10-2004; 2,090232313
PGK; 29-10-2004; 3,447859764
PGK; 01-11-2004; 4,535682976
PGK; 02-11-2004; 6,352596641
PGK; 03-11-2004; 7,973205745
PGK; 04-11-2004; 5,959828138
PGK; 05-11-2004; 1,267111838
PGK; 08-11-2004; 5,106308103
PGK; 09-11-2004; 4,618077219
PGK; 10-11-2004; 4,05719614
PGK; 11-11-2004; 2,629060566
PGK; 12-11-2004; 1,808303714
PGK; 15-11-2004; 6,898564994
PGK; 16-11-2004; 7,806308985
PGK; 17-11-2004; 3,359993517
PGK; 18-11-2004; 7,430690408
PGK; 19-11-2004; 3,335848272
PGK; 22-11-2004; 1,331129074
PGK; 23-11-2004; 6,025523484
PGK; 24-11-2004; 2,464129806
PGK; 25-11-2004; 3,895442188
PGK; 26-11-2004; 2,422610998
PGK; 29-11-2004; 3,190286696
PGK; 30-11-2004; 4,402213216
PGK; 01-12-2004; 5,534072816
PGK; 02-12-2004; 4,898076534
PGK; 03-12-2004; 3,339817822
PGK; 06-12-2004; 3,975836635
PGK; 07-12-2004; 1,496552169
PGK; 08-12-2004; 6,710589647
PGK; 09-12-2004; 2,552424967
PGK; 10-12-2004; 1,137575746
PGK; 13-12-2004; 6,362653196
PGK; 14-12-2004; 4,80833149
PGK; 15-12-2004; 6,921064675
PGK; 16-12-2004; 7,79606092
PGK; 17-12-2004; 5,843984783
PGK; 20-12-2004; 5,743975401
PGK; 21-12-2004; 7,725216925
PGK; 22-12-2004; 3,300352216
PGK; 23-12-2004; 6,330866754
PGK; 24-12-2004; 3,034061909
PGK; 27-12-2004; 7,352760136
PGK; 28-12-2004; 3,67431438
PGK; 29-12-2004; 2,189204872
PGK; 30-12-2004; 5,268373728
PGK; 31-12-2004; 4,971846163
PGK; 03-01-2005; 6,600991845
PGK; 04-01-2005; 7,807365835
PGK; 05-01-2005; 2,96931076
PGK; 06-01-2005; 4,9527753
PGK; 07-01-2005; 1,156983733
PGK; 10-01-2005; 7,39305228
PGK; 11-01-2005; 7,201265097
PGK; 12-01-2005; 6,039871275
PGK; 13-01-2005; 7,296818852
PGK; 14-01-2005; 4,520177782
PGK; 17-01-2005; 5,929996014
PGK; 18-01-2005; 6,273356259
PGK; 19-01-2005; 5,087330699
PGK; 20-01-2005; 3,425741851
PGK; 21-01-2005; 6,132004976
PGK; 24-01-2005; 2,661225855
PGK; 25-01-2005; 5,692032456
PGK; 26-01-2005; 6,056704938
PGK; 27-01-2005; 7,653910637
PGK; 28-01-2005; 6,601124108
PGK; 31-01-2005; 5,105491996
PGK; 01-02-2005; 3,86686343
PGK; 02-02-2005; 6,821823835
PGK; 03-02-2005; 5,052218497
PGK; 04-02-2005; 2,637706876
PGK; 07-02-2005; 6,363724649
PGK; 08-02-2005; 1,800722599
PGK; 09-02-2005; 7,45707494
PGK; 10-02-2005; 7,148479342
PGK; 11-02-2005; 1,405381858
PGK; 14-02-2005; 6,703827143
PGK; 15-02-2005; 3,413532794
PGK; 16-02-2005; 3,031791329
PGK; 17-02-2005; 1,247389257
PGK; 18-02-2005; 4,451974869
PGK; 21-02-2005; 6,09657985
PGK; 22-02-2005; 1,950179458
PGK; 23-02-2005; 6,339636981
PGK; 24-02-2005; 6,382995367
PGK; 25-02-2005; 6,430227339
PGK; 28-02-2005; 5,319110036
PGK; 01-03-2005; 5,873226106
PGK; 02-03-2005; 1,611085415
PGK; 03-03-2005; 6,00938493
PGK; 04-03-2005; 3,54135406
PGK; 07-03-2005; 1,077343643
PGK; 08-03-2005; 6,136183977
PGK; 09-03-2005; 2,771735728
PGK; 10-03-2005; 4,991362214
PGK; 11-03-2005; 2,26613754
PGK; 14-03-2005; 1,703347206
PGK; 15-03-2005; 6,419611275
PGK; 16-03-2005; 3,749639869
PGK; 17-03-2005; 6,635591686
PGK; 18-03-2005; 2,412123442
PGK; 21-03-2005; 6,591866553
PGK; 22-03-2005; 5,087122083
PGK; 23-03-2005; 5,810400903
PGK; 24-03-2005; 4,075928211
PGK; 25-03-2005; 5,785754979
PGK; 28-03-2005; 3,699548602
PGK; 29-03-2005; 2,140845954
PGK; 30-03-2005; 5,33141923
PGK; 31-03-2005; 5,028803408
PGK; 01-04-2005; 5,691838861
PGK; 04-04-2005; 5,749668539
PGK; 05-04-2005; 2,497871399
PGK; 06-04-2005; 5,300687134
PGK; 07-04-2005; 3,312466979
PGK; 08-04-2005; 5,328946292
PGK; 11-04-2005; 7,186551809
PGK; 12-04-2005; 3,705104887
PGK; 13-04-2005; 7,437836766
PGK; 14-04-2005; 3,68696779
PGK; 15-04-2005; 2,660094738
PGK; 18-04-2005; 5,391653836
PGK; 19-04-2005; 4,806656718
PGK; 20-04-2005; 6,045107543
PGK; 21-04-2005; 6,94187665
PGK; 22-04-2005; 2,227704585
PGK; 25-04-2005; 1,004315019
PGK; 26-04-2005; 3,084701002
PGK; 27-04-2005; 4,675391197
PGK; 28-04-2005; 2,220276177
PGK; 29-04-2005; 2,197254539
PGK; 02-05-2005; 4,743919551
PGK; 03-05-2005; 6,73362422
PGK; 04-05-2005; 4,687911093
PGK; 05-05-2005; 5,617347836
PGK; 06-05-2005; 5,764645517
PGK; 09-05-2005; 6,578428745
PGK; 10-05-2005; 5,182550251
PGK; 11-05-2005; 5,796272159
PGK; 12-05-2005; 1,98934716
PGK; 13-05-2005; 1,369899988
PGK; 16-05-2005; 2,161408007
PGK; 17-05-2005; 2,549884439
PGK; 18-05-2005; 1,40795368
PGK; 19-05-2005; 7,825750351
PGK; 20-05-2005; 5,408847153
PGK; 23-05-2005; 3,712596297
PGK; 24-05-2005; 1,954730213
PGK; 25-05-2005; 2,830684423
PGK; 26-05-2005; 4,20825392
PGK; 27-05-2005; 1,621749043
PGK; 30-05-2005; 6,055152833
PGK; 31-05-2005; 5,795773983
PGK; 01-06-2005; 7,263912976
PGK; 02-06-2005; 7,351988673
PGK; 03-06-2005; 1,922783554
PGK; 06-06-2005; 1,767832994
PGK; 07-06-2005; 7,372882426
PGK; 08-06-2005; 2,69964087
PGK; 09-06-2005; 2,606145322
PGK; 10-06-2005; 6,28879261
PGK; 13-06-2005; 3,846868813
PGK; 14-06-2005; 5,917086005
PGK; 15-06-2005; 2,785597026
PGK; 16-06-2005; 6,00507617
PGK; 17-06-2005; 5,684102118
PGK; 20-06-2005; 6,197134137
PGK; 21-06-2005; 7,32020849
PGK; 22-06-2005; 6,026974201
PGK; 23-06-2005; 1,491210759
PGK; 24-06-2005; 4,907400012
PGK; 27-06-2005; 5,544635475
PGK; 28-06-2005; 2,038019419
PGK; 29-06-2005; 1,155096591
PGK; 30-06-2005; 2,574678063
PGK; 01-07-2005; 3,31599468
PGK; 04-07-2005; 3,154361725
PGK; 05-07-2005; 2,264809906
PGK; 06-07-2005; 1,619317412
PGK; 07-07-2005; 7,810738742
PGK; 08-07-2005; 7,534143209
PGK; 11-07-2005; 7,283424437
PGK; 12-07-2005; 3,839596868
PGK; 13-07-2005; 7,071531236
PGK; 14-07-2005; 7,73687315
PGK; 15-07-2005; 7,46991235
PGK; 18-07-2005; 2,646099925
PGK; 19-07-2005; 7,304121673
PGK; 20-07-2005; 4,832803011
PGK; 21-07-2005; 3,551019251
PGK; 22-07-2005; 5,046089768
PGK; 25-07-2005; 1,924220502
PGK; 26-07-2005; 3,262301445
PGK; 27-07-2005; 7,143139184
PGK; 28-07-2005; 6,377884269
PGK; 29-07-2005; 5,354374111
PGK; 01-08-2005; 7,445229292
PGK; 02-08-2005; 1,924189627
PGK; 03-08-2005; 1,795230985
PGK; 04-08-2005; 4,570839822
PGK; 05-08-2005; 6,140314579
PGK; 08-08-2005; 4,5554865
PGK; 09-08-2005; 6,501682162
PGK; 10-08-2005; 3,400460899
PGK; 11-08-2005; 7,554527521
PGK; 12-08-2005; 1,353619158
PGK; 15-08-2005; 7,734969735
PGK; 16-08-2005; 5,56754154
PGK; 17-08-2005; 6,202455521
PGK; 18-08-2005; 5,712325394
